Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4999,
Trigger Level,5.200E+00,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,2.000E-01,
Vertical Position,-2.856E+00,
Horizontal Units,S,
Horizontal Scale,1.000E-05,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,1.000E-08,
Horizontal Old Scale,1.000E-05,
Horizontal Old Position,0.000E+00,
Firmware,V1.29,
Mode,Detail,
Waveform Data,
-4.214000e-05,3.26e+00,
-4.213000e-05,3.26e+00,
-4.212000e-05,3.26e+00,
-4.211000e-05,3.26e+00,
-4.210000e-05,3.26e+00,
-4.209000e-05,3.26e+00,
-4.208000e-05,3.26e+00,
-4.207000e-05,3.26e+00,
-4.206000e-05,3.26e+00,
-4.205000e-05,3.26e+00,
-4.204000e-05,3.26e+00,
-4.203000e-05,3.26e+00,
-4.202000e-05,3.26e+00,
-4.201000e-05,3.26e+00,
-4.200000e-05,3.26e+00,
-4.199000e-05,3.26e+00,
-4.198000e-05,3.26e+00,
-4.197000e-05,3.26e+00,
-4.196000e-05,3.26e+00,
-4.195000e-05,3.26e+00,
-4.194000e-05,3.26e+00,
-4.193000e-05,3.26e+00,
-4.192000e-05,3.26e+00,
-4.191000e-05,3.26e+00,
-4.190000e-05,3.26e+00,
-4.189000e-05,3.26e+00,
-4.188000e-05,3.26e+00,
-4.187000e-05,3.26e+00,
-4.186000e-05,3.26e+00,
-4.185000e-05,3.26e+00,
-4.184000e-05,3.26e+00,
-4.183000e-05,3.26e+00,
-4.182000e-05,3.26e+00,
-4.181000e-05,3.26e+00,
-4.180000e-05,3.26e+00,
-4.179000e-05,3.26e+00,
-4.178000e-05,3.26e+00,
-4.177000e-05,3.26e+00,
-4.176000e-05,3.26e+00,
-4.175000e-05,3.26e+00,
-4.174000e-05,3.26e+00,
-4.173000e-05,3.26e+00,
-4.172000e-05,3.26e+00,
-4.171000e-05,3.26e+00,
-4.170000e-05,3.26e+00,
-4.169000e-05,3.26e+00,
-4.168000e-05,3.26e+00,
-4.167000e-05,3.26e+00,
-4.166000e-05,3.26e+00,
-4.165000e-05,3.26e+00,
-4.164000e-05,3.26e+00,
-4.163000e-05,3.26e+00,
-4.162000e-05,3.26e+00,
-4.161000e-05,3.26e+00,
-4.160000e-05,3.26e+00,
-4.159000e-05,3.26e+00,
-4.158000e-05,3.26e+00,
-4.157000e-05,3.26e+00,
-4.156000e-05,3.26e+00,
-4.155000e-05,3.26e+00,
-4.154000e-05,3.26e+00,
-4.153000e-05,3.26e+00,
-4.152000e-05,3.26e+00,
-4.151000e-05,3.26e+00,
-4.150000e-05,3.26e+00,
-4.149000e-05,3.26e+00,
-4.148000e-05,3.26e+00,
-4.147000e-05,3.26e+00,
-4.146000e-05,3.26e+00,
-4.145000e-05,3.26e+00,
-4.144000e-05,3.26e+00,
-4.143000e-05,3.26e+00,
-4.142000e-05,3.26e+00,
-4.141000e-05,3.26e+00,
-4.140000e-05,3.26e+00,
-4.139000e-05,3.26e+00,
-4.138000e-05,3.26e+00,
-4.137000e-05,3.26e+00,
-4.136000e-05,3.26e+00,
-4.135000e-05,3.26e+00,
-4.134000e-05,3.26e+00,
-4.133000e-05,3.26e+00,
-4.132000e-05,3.26e+00,
-4.131000e-05,3.26e+00,
-4.130000e-05,3.26e+00,
-4.129000e-05,3.26e+00,
-4.128000e-05,3.26e+00,
-4.127000e-05,3.26e+00,
-4.126000e-05,3.26e+00,
-4.125000e-05,3.26e+00,
-4.124000e-05,3.26e+00,
-4.123000e-05,3.26e+00,
-4.122000e-05,3.26e+00,
-4.121000e-05,3.26e+00,
-4.120000e-05,3.26e+00,
-4.119000e-05,3.26e+00,
-4.118000e-05,3.26e+00,
-4.117000e-05,3.26e+00,
-4.116000e-05,3.26e+00,
-4.115000e-05,3.26e+00,
-4.114000e-05,3.26e+00,
-4.113000e-05,3.26e+00,
-4.112000e-05,3.26e+00,
-4.111000e-05,3.26e+00,
-4.110000e-05,3.26e+00,
-4.109000e-05,3.26e+00,
-4.108000e-05,3.26e+00,
-4.107000e-05,3.26e+00,
-4.106000e-05,3.26e+00,
-4.105000e-05,3.26e+00,
-4.104000e-05,3.26e+00,
-4.103000e-05,3.26e+00,
-4.102000e-05,3.26e+00,
-4.101000e-05,3.26e+00,
-4.100000e-05,3.26e+00,
-4.099000e-05,3.26e+00,
-4.098000e-05,3.26e+00,
-4.097000e-05,3.26e+00,
-4.096000e-05,3.26e+00,
-4.095000e-05,3.26e+00,
-4.094000e-05,3.26e+00,
-4.093000e-05,3.26e+00,
-4.092000e-05,3.26e+00,
-4.091000e-05,3.26e+00,
-4.090000e-05,3.26e+00,
-4.089000e-05,3.26e+00,
-4.088000e-05,3.26e+00,
-4.087000e-05,3.26e+00,
-4.086000e-05,3.26e+00,
-4.085000e-05,3.26e+00,
-4.084000e-05,3.26e+00,
-4.083000e-05,3.26e+00,
-4.082000e-05,3.26e+00,
-4.081000e-05,3.26e+00,
-4.080000e-05,3.26e+00,
-4.079000e-05,3.26e+00,
-4.078000e-05,3.26e+00,
-4.077000e-05,3.26e+00,
-4.076000e-05,3.26e+00,
-4.075000e-05,3.26e+00,
-4.074000e-05,3.26e+00,
-4.073000e-05,3.26e+00,
-4.072000e-05,3.26e+00,
-4.071000e-05,3.26e+00,
-4.070000e-05,3.26e+00,
-4.069000e-05,3.26e+00,
-4.068000e-05,3.26e+00,
-4.067000e-05,3.26e+00,
-4.066000e-05,3.26e+00,
-4.065000e-05,3.26e+00,
-4.064000e-05,3.26e+00,
-4.063000e-05,3.26e+00,
-4.062000e-05,3.26e+00,
-4.061000e-05,3.26e+00,
-4.060000e-05,3.26e+00,
-4.059000e-05,3.26e+00,
-4.058000e-05,3.26e+00,
-4.057000e-05,3.26e+00,
-4.056000e-05,3.26e+00,
-4.055000e-05,3.26e+00,
-4.054000e-05,3.26e+00,
-4.053000e-05,3.26e+00,
-4.052000e-05,3.26e+00,
-4.051000e-05,3.26e+00,
-4.050000e-05,3.26e+00,
-4.049000e-05,3.26e+00,
-4.048000e-05,3.26e+00,
-4.047000e-05,3.26e+00,
-4.046000e-05,3.26e+00,
-4.045000e-05,3.26e+00,
-4.044000e-05,3.26e+00,
-4.043000e-05,3.26e+00,
-4.042000e-05,3.26e+00,
-4.041000e-05,3.26e+00,
-4.040000e-05,3.26e+00,
-4.039000e-05,3.26e+00,
-4.038000e-05,3.26e+00,
-4.037000e-05,3.26e+00,
-4.036000e-05,3.26e+00,
-4.035000e-05,3.26e+00,
-4.034000e-05,3.26e+00,
-4.033000e-05,3.26e+00,
-4.032000e-05,3.26e+00,
-4.031000e-05,3.26e+00,
-4.030000e-05,3.26e+00,
-4.029000e-05,3.26e+00,
-4.028000e-05,3.26e+00,
-4.027000e-05,3.26e+00,
-4.026000e-05,3.26e+00,
-4.025000e-05,3.26e+00,
-4.024000e-05,3.26e+00,
-4.023000e-05,3.26e+00,
-4.022000e-05,3.26e+00,
-4.021000e-05,3.26e+00,
-4.020000e-05,3.26e+00,
-4.019000e-05,3.26e+00,
-4.018000e-05,3.26e+00,
-4.017000e-05,3.26e+00,
-4.016000e-05,3.26e+00,
-4.015000e-05,3.26e+00,
-4.014000e-05,3.26e+00,
-4.013000e-05,3.26e+00,
-4.012000e-05,3.26e+00,
-4.011000e-05,3.26e+00,
-4.010000e-05,3.26e+00,
-4.009000e-05,3.26e+00,
-4.008000e-05,3.26e+00,
-4.007000e-05,3.26e+00,
-4.006000e-05,3.26e+00,
-4.005000e-05,3.26e+00,
-4.004000e-05,3.26e+00,
-4.003000e-05,3.26e+00,
-4.002000e-05,3.26e+00,
-4.001000e-05,3.26e+00,
-4.000000e-05,3.26e+00,
-3.999000e-05,3.26e+00,
-3.998000e-05,3.26e+00,
-3.997000e-05,3.26e+00,
-3.996000e-05,3.26e+00,
-3.995000e-05,3.26e+00,
-3.994000e-05,3.26e+00,
-3.993000e-05,3.26e+00,
-3.992000e-05,3.26e+00,
-3.991000e-05,3.26e+00,
-3.990000e-05,3.26e+00,
-3.989000e-05,3.26e+00,
-3.988000e-05,3.26e+00,
-3.987000e-05,3.26e+00,
-3.986000e-05,3.26e+00,
-3.985000e-05,3.26e+00,
-3.984000e-05,3.26e+00,
-3.983000e-05,3.26e+00,
-3.982000e-05,3.26e+00,
-3.981000e-05,3.26e+00,
-3.980000e-05,3.26e+00,
-3.979000e-05,3.26e+00,
-3.978000e-05,3.26e+00,
-3.977000e-05,3.26e+00,
-3.976000e-05,3.26e+00,
-3.975000e-05,3.26e+00,
-3.974000e-05,3.26e+00,
-3.973000e-05,3.26e+00,
-3.972000e-05,3.26e+00,
-3.971000e-05,3.26e+00,
-3.970000e-05,3.26e+00,
-3.969000e-05,3.26e+00,
-3.968000e-05,3.26e+00,
-3.967000e-05,3.26e+00,
-3.966000e-05,3.26e+00,
-3.965000e-05,3.26e+00,
-3.964000e-05,3.26e+00,
-3.963000e-05,3.26e+00,
-3.962000e-05,3.26e+00,
-3.961000e-05,3.26e+00,
-3.960000e-05,3.26e+00,
-3.959000e-05,3.26e+00,
-3.958000e-05,3.26e+00,
-3.957000e-05,3.26e+00,
-3.956000e-05,3.26e+00,
-3.955000e-05,3.26e+00,
-3.954000e-05,3.26e+00,
-3.953000e-05,3.26e+00,
-3.952000e-05,3.26e+00,
-3.951000e-05,3.26e+00,
-3.950000e-05,3.26e+00,
-3.949000e-05,3.26e+00,
-3.948000e-05,3.26e+00,
-3.947000e-05,3.26e+00,
-3.946000e-05,3.26e+00,
-3.945000e-05,3.26e+00,
-3.944000e-05,3.26e+00,
-3.943000e-05,3.26e+00,
-3.942000e-05,3.26e+00,
-3.941000e-05,3.26e+00,
-3.940000e-05,3.26e+00,
-3.939000e-05,3.26e+00,
-3.938000e-05,3.26e+00,
-3.937000e-05,3.26e+00,
-3.936000e-05,3.26e+00,
-3.935000e-05,3.26e+00,
-3.934000e-05,3.26e+00,
-3.933000e-05,3.26e+00,
-3.932000e-05,3.26e+00,
-3.931000e-05,3.26e+00,
-3.930000e-05,3.26e+00,
-3.929000e-05,3.26e+00,
-3.928000e-05,3.26e+00,
-3.927000e-05,3.26e+00,
-3.926000e-05,3.26e+00,
-3.925000e-05,3.26e+00,
-3.924000e-05,3.26e+00,
-3.923000e-05,3.26e+00,
-3.922000e-05,3.26e+00,
-3.921000e-05,3.26e+00,
-3.920000e-05,3.26e+00,
-3.919000e-05,3.26e+00,
-3.918000e-05,3.26e+00,
-3.917000e-05,3.26e+00,
-3.916000e-05,3.26e+00,
-3.915000e-05,3.26e+00,
-3.914000e-05,3.26e+00,
-3.913000e-05,3.26e+00,
-3.912000e-05,3.26e+00,
-3.911000e-05,3.26e+00,
-3.910000e-05,3.26e+00,
-3.909000e-05,3.26e+00,
-3.908000e-05,3.26e+00,
-3.907000e-05,3.26e+00,
-3.906000e-05,3.26e+00,
-3.905000e-05,3.26e+00,
-3.904000e-05,3.26e+00,
-3.903000e-05,3.26e+00,
-3.902000e-05,3.26e+00,
-3.901000e-05,3.26e+00,
-3.900000e-05,3.26e+00,
-3.899000e-05,3.26e+00,
-3.898000e-05,3.26e+00,
-3.897000e-05,3.26e+00,
-3.896000e-05,3.26e+00,
-3.895000e-05,3.26e+00,
-3.894000e-05,3.26e+00,
-3.893000e-05,3.26e+00,
-3.892000e-05,3.26e+00,
-3.891000e-05,3.26e+00,
-3.890000e-05,3.26e+00,
-3.889000e-05,3.26e+00,
-3.888000e-05,3.26e+00,
-3.887000e-05,3.26e+00,
-3.886000e-05,3.26e+00,
-3.885000e-05,3.26e+00,
-3.884000e-05,3.26e+00,
-3.883000e-05,3.26e+00,
-3.882000e-05,3.26e+00,
-3.881000e-05,3.26e+00,
-3.880000e-05,3.26e+00,
-3.879000e-05,3.26e+00,
-3.878000e-05,3.26e+00,
-3.877000e-05,3.26e+00,
-3.876000e-05,3.26e+00,
-3.875000e-05,3.26e+00,
-3.874000e-05,3.26e+00,
-3.873000e-05,3.26e+00,
-3.872000e-05,3.26e+00,
-3.871000e-05,3.26e+00,
-3.870000e-05,3.26e+00,
-3.869000e-05,3.26e+00,
-3.868000e-05,3.26e+00,
-3.867000e-05,3.26e+00,
-3.866000e-05,3.26e+00,
-3.865000e-05,3.26e+00,
-3.864000e-05,3.26e+00,
-3.863000e-05,3.26e+00,
-3.862000e-05,3.26e+00,
-3.861000e-05,3.26e+00,
-3.860000e-05,3.26e+00,
-3.859000e-05,3.26e+00,
-3.858000e-05,3.26e+00,
-3.857000e-05,3.26e+00,
-3.856000e-05,3.26e+00,
-3.855000e-05,3.26e+00,
-3.854000e-05,3.26e+00,
-3.853000e-05,3.26e+00,
-3.852000e-05,3.26e+00,
-3.851000e-05,3.26e+00,
-3.850000e-05,3.26e+00,
-3.849000e-05,3.26e+00,
-3.848000e-05,3.26e+00,
-3.847000e-05,3.26e+00,
-3.846000e-05,3.26e+00,
-3.845000e-05,3.26e+00,
-3.844000e-05,3.26e+00,
-3.843000e-05,3.26e+00,
-3.842000e-05,3.26e+00,
-3.841000e-05,3.26e+00,
-3.840000e-05,3.26e+00,
-3.839000e-05,3.26e+00,
-3.838000e-05,3.26e+00,
-3.837000e-05,3.26e+00,
-3.836000e-05,3.26e+00,
-3.835000e-05,3.26e+00,
-3.834000e-05,3.26e+00,
-3.833000e-05,3.26e+00,
-3.832000e-05,3.26e+00,
-3.831000e-05,3.26e+00,
-3.830000e-05,3.26e+00,
-3.829000e-05,3.26e+00,
-3.828000e-05,3.26e+00,
-3.827000e-05,3.26e+00,
-3.826000e-05,3.26e+00,
-3.825000e-05,3.26e+00,
-3.824000e-05,3.26e+00,
-3.823000e-05,3.26e+00,
-3.822000e-05,3.26e+00,
-3.821000e-05,3.26e+00,
-3.820000e-05,3.26e+00,
-3.819000e-05,3.26e+00,
-3.818000e-05,3.26e+00,
-3.817000e-05,3.26e+00,
-3.816000e-05,3.26e+00,
-3.815000e-05,3.26e+00,
-3.814000e-05,3.26e+00,
-3.813000e-05,3.26e+00,
-3.812000e-05,3.26e+00,
-3.811000e-05,3.26e+00,
-3.810000e-05,3.26e+00,
-3.809000e-05,3.26e+00,
-3.808000e-05,3.26e+00,
-3.807000e-05,3.26e+00,
-3.806000e-05,3.26e+00,
-3.805000e-05,3.26e+00,
-3.804000e-05,3.26e+00,
-3.803000e-05,3.26e+00,
-3.802000e-05,3.26e+00,
-3.801000e-05,3.26e+00,
-3.800000e-05,3.26e+00,
-3.799000e-05,3.26e+00,
-3.798000e-05,3.26e+00,
-3.797000e-05,3.26e+00,
-3.796000e-05,3.26e+00,
-3.795000e-05,3.26e+00,
-3.794000e-05,3.26e+00,
-3.793000e-05,3.26e+00,
-3.792000e-05,3.26e+00,
-3.791000e-05,3.26e+00,
-3.790000e-05,3.26e+00,
-3.789000e-05,3.26e+00,
-3.788000e-05,3.26e+00,
-3.787000e-05,3.26e+00,
-3.786000e-05,3.26e+00,
-3.785000e-05,3.26e+00,
-3.784000e-05,3.26e+00,
-3.783000e-05,3.26e+00,
-3.782000e-05,3.26e+00,
-3.781000e-05,3.26e+00,
-3.780000e-05,3.26e+00,
-3.779000e-05,3.26e+00,
-3.778000e-05,3.26e+00,
-3.777000e-05,3.26e+00,
-3.776000e-05,3.26e+00,
-3.775000e-05,3.26e+00,
-3.774000e-05,3.26e+00,
-3.773000e-05,3.26e+00,
-3.772000e-05,3.26e+00,
-3.771000e-05,3.26e+00,
-3.770000e-05,3.26e+00,
-3.769000e-05,3.26e+00,
-3.768000e-05,3.26e+00,
-3.767000e-05,3.26e+00,
-3.766000e-05,3.26e+00,
-3.765000e-05,3.26e+00,
-3.764000e-05,3.26e+00,
-3.763000e-05,3.26e+00,
-3.762000e-05,3.26e+00,
-3.761000e-05,3.26e+00,
-3.760000e-05,3.26e+00,
-3.759000e-05,3.26e+00,
-3.758000e-05,3.26e+00,
-3.757000e-05,3.26e+00,
-3.756000e-05,3.26e+00,
-3.755000e-05,3.26e+00,
-3.754000e-05,3.26e+00,
-3.753000e-05,3.26e+00,
-3.752000e-05,3.26e+00,
-3.751000e-05,3.26e+00,
-3.750000e-05,3.26e+00,
-3.749000e-05,3.26e+00,
-3.748000e-05,3.26e+00,
-3.747000e-05,3.26e+00,
-3.746000e-05,3.26e+00,
-3.745000e-05,3.26e+00,
-3.744000e-05,3.26e+00,
-3.743000e-05,3.26e+00,
-3.742000e-05,3.26e+00,
-3.741000e-05,3.26e+00,
-3.740000e-05,3.26e+00,
-3.739000e-05,3.26e+00,
-3.738000e-05,3.26e+00,
-3.737000e-05,3.26e+00,
-3.736000e-05,3.26e+00,
-3.735000e-05,3.26e+00,
-3.734000e-05,3.26e+00,
-3.733000e-05,3.26e+00,
-3.732000e-05,3.26e+00,
-3.731000e-05,3.26e+00,
-3.730000e-05,3.26e+00,
-3.729000e-05,3.26e+00,
-3.728000e-05,3.26e+00,
-3.727000e-05,3.26e+00,
-3.726000e-05,3.26e+00,
-3.725000e-05,3.26e+00,
-3.724000e-05,3.26e+00,
-3.723000e-05,3.26e+00,
-3.722000e-05,3.26e+00,
-3.721000e-05,3.26e+00,
-3.720000e-05,3.26e+00,
-3.719000e-05,3.26e+00,
-3.718000e-05,3.26e+00,
-3.717000e-05,3.26e+00,
-3.716000e-05,3.26e+00,
-3.715000e-05,3.26e+00,
-3.714000e-05,3.26e+00,
-3.713000e-05,3.26e+00,
-3.712000e-05,3.26e+00,
-3.711000e-05,3.26e+00,
-3.710000e-05,3.26e+00,
-3.709000e-05,3.26e+00,
-3.708000e-05,3.26e+00,
-3.707000e-05,3.26e+00,
-3.706000e-05,3.26e+00,
-3.705000e-05,3.26e+00,
-3.704000e-05,3.26e+00,
-3.703000e-05,3.26e+00,
-3.702000e-05,3.26e+00,
-3.701000e-05,3.26e+00,
-3.700000e-05,3.26e+00,
-3.699000e-05,3.26e+00,
-3.698000e-05,3.26e+00,
-3.697000e-05,3.26e+00,
-3.696000e-05,3.26e+00,
-3.695000e-05,3.26e+00,
-3.694000e-05,3.26e+00,
-3.693000e-05,3.26e+00,
-3.692000e-05,3.26e+00,
-3.691000e-05,3.26e+00,
-3.690000e-05,3.26e+00,
-3.689000e-05,3.26e+00,
-3.688000e-05,3.26e+00,
-3.687000e-05,3.26e+00,
-3.686000e-05,3.26e+00,
-3.685000e-05,3.26e+00,
-3.684000e-05,3.26e+00,
-3.683000e-05,3.26e+00,
-3.682000e-05,3.26e+00,
-3.681000e-05,3.26e+00,
-3.680000e-05,3.26e+00,
-3.679000e-05,3.26e+00,
-3.678000e-05,3.26e+00,
-3.677000e-05,3.26e+00,
-3.676000e-05,3.26e+00,
-3.675000e-05,3.26e+00,
-3.674000e-05,3.26e+00,
-3.673000e-05,3.26e+00,
-3.672000e-05,3.26e+00,
-3.671000e-05,3.26e+00,
-3.670000e-05,3.26e+00,
-3.669000e-05,3.26e+00,
-3.668000e-05,3.26e+00,
-3.667000e-05,3.26e+00,
-3.666000e-05,3.26e+00,
-3.665000e-05,3.26e+00,
-3.664000e-05,3.26e+00,
-3.663000e-05,3.26e+00,
-3.662000e-05,3.26e+00,
-3.661000e-05,3.26e+00,
-3.660000e-05,3.26e+00,
-3.659000e-05,3.26e+00,
-3.658000e-05,3.26e+00,
-3.657000e-05,3.26e+00,
-3.656000e-05,3.26e+00,
-3.655000e-05,3.26e+00,
-3.654000e-05,3.26e+00,
-3.653000e-05,3.26e+00,
-3.652000e-05,3.26e+00,
-3.651000e-05,3.26e+00,
-3.650000e-05,3.26e+00,
-3.649000e-05,3.26e+00,
-3.648000e-05,3.26e+00,
-3.647000e-05,3.26e+00,
-3.646000e-05,3.26e+00,
-3.645000e-05,3.26e+00,
-3.644000e-05,3.26e+00,
-3.643000e-05,3.26e+00,
-3.642000e-05,3.26e+00,
-3.641000e-05,3.26e+00,
-3.640000e-05,3.26e+00,
-3.639000e-05,3.26e+00,
-3.638000e-05,3.26e+00,
-3.637000e-05,3.26e+00,
-3.636000e-05,3.26e+00,
-3.635000e-05,3.26e+00,
-3.634000e-05,3.26e+00,
-3.633000e-05,3.26e+00,
-3.632000e-05,3.26e+00,
-3.631000e-05,3.26e+00,
-3.630000e-05,3.26e+00,
-3.629000e-05,3.26e+00,
-3.628000e-05,3.26e+00,
-3.627000e-05,3.26e+00,
-3.626000e-05,3.26e+00,
-3.625000e-05,3.26e+00,
-3.624000e-05,3.26e+00,
-3.623000e-05,3.26e+00,
-3.622000e-05,3.26e+00,
-3.621000e-05,3.26e+00,
-3.620000e-05,3.26e+00,
-3.619000e-05,3.26e+00,
-3.618000e-05,3.26e+00,
-3.617000e-05,3.26e+00,
-3.616000e-05,3.26e+00,
-3.615000e-05,3.26e+00,
-3.614000e-05,3.26e+00,
-3.613000e-05,3.26e+00,
-3.612000e-05,3.26e+00,
-3.611000e-05,3.26e+00,
-3.610000e-05,3.26e+00,
-3.609000e-05,3.26e+00,
-3.608000e-05,3.26e+00,
-3.607000e-05,3.26e+00,
-3.606000e-05,3.26e+00,
-3.605000e-05,3.26e+00,
-3.604000e-05,3.26e+00,
-3.603000e-05,3.26e+00,
-3.602000e-05,3.26e+00,
-3.601000e-05,3.26e+00,
-3.600000e-05,3.26e+00,
-3.599000e-05,3.26e+00,
-3.598000e-05,3.26e+00,
-3.597000e-05,3.26e+00,
-3.596000e-05,3.26e+00,
-3.595000e-05,3.26e+00,
-3.594000e-05,3.26e+00,
-3.593000e-05,3.26e+00,
-3.592000e-05,3.26e+00,
-3.591000e-05,3.26e+00,
-3.590000e-05,3.26e+00,
-3.589000e-05,3.26e+00,
-3.588000e-05,3.26e+00,
-3.587000e-05,3.26e+00,
-3.586000e-05,3.26e+00,
-3.585000e-05,3.26e+00,
-3.584000e-05,3.26e+00,
-3.583000e-05,3.26e+00,
-3.582000e-05,3.26e+00,
-3.581000e-05,3.26e+00,
-3.580000e-05,3.26e+00,
-3.579000e-05,3.26e+00,
-3.578000e-05,3.26e+00,
-3.577000e-05,3.26e+00,
-3.576000e-05,3.26e+00,
-3.575000e-05,3.26e+00,
-3.574000e-05,3.26e+00,
-3.573000e-05,3.26e+00,
-3.572000e-05,3.26e+00,
-3.571000e-05,3.26e+00,
-3.570000e-05,3.26e+00,
-3.569000e-05,3.26e+00,
-3.568000e-05,3.26e+00,
-3.567000e-05,3.26e+00,
-3.566000e-05,3.26e+00,
-3.565000e-05,3.26e+00,
-3.564000e-05,3.26e+00,
-3.563000e-05,3.26e+00,
-3.562000e-05,3.26e+00,
-3.561000e-05,3.26e+00,
-3.560000e-05,3.26e+00,
-3.559000e-05,3.26e+00,
-3.558000e-05,3.26e+00,
-3.557000e-05,3.26e+00,
-3.556000e-05,3.26e+00,
-3.555000e-05,3.26e+00,
-3.554000e-05,3.26e+00,
-3.553000e-05,3.26e+00,
-3.552000e-05,3.26e+00,
-3.551000e-05,3.26e+00,
-3.550000e-05,3.26e+00,
-3.549000e-05,3.26e+00,
-3.548000e-05,3.26e+00,
-3.547000e-05,3.26e+00,
-3.546000e-05,3.26e+00,
-3.545000e-05,3.26e+00,
-3.544000e-05,3.26e+00,
-3.543000e-05,3.26e+00,
-3.542000e-05,3.26e+00,
-3.541000e-05,3.26e+00,
-3.540000e-05,3.26e+00,
-3.539000e-05,3.26e+00,
-3.538000e-05,3.26e+00,
-3.537000e-05,3.26e+00,
-3.536000e-05,3.26e+00,
-3.535000e-05,3.26e+00,
-3.534000e-05,3.26e+00,
-3.533000e-05,3.26e+00,
-3.532000e-05,3.26e+00,
-3.531000e-05,3.26e+00,
-3.530000e-05,3.26e+00,
-3.529000e-05,3.26e+00,
-3.528000e-05,3.26e+00,
-3.527000e-05,3.26e+00,
-3.526000e-05,3.26e+00,
-3.525000e-05,3.26e+00,
-3.524000e-05,3.26e+00,
-3.523000e-05,3.26e+00,
-3.522000e-05,3.26e+00,
-3.521000e-05,3.26e+00,
-3.520000e-05,3.26e+00,
-3.519000e-05,3.26e+00,
-3.518000e-05,3.26e+00,
-3.517000e-05,3.26e+00,
-3.516000e-05,3.26e+00,
-3.515000e-05,3.26e+00,
-3.514000e-05,3.26e+00,
-3.513000e-05,3.26e+00,
-3.512000e-05,3.26e+00,
-3.511000e-05,3.26e+00,
-3.510000e-05,3.26e+00,
-3.509000e-05,3.26e+00,
-3.508000e-05,3.26e+00,
-3.507000e-05,3.26e+00,
-3.506000e-05,3.26e+00,
-3.505000e-05,3.26e+00,
-3.504000e-05,3.26e+00,
-3.503000e-05,3.26e+00,
-3.502000e-05,3.26e+00,
-3.501000e-05,3.26e+00,
-3.500000e-05,3.26e+00,
-3.499000e-05,3.26e+00,
-3.498000e-05,3.26e+00,
-3.497000e-05,3.26e+00,
-3.496000e-05,3.26e+00,
-3.495000e-05,3.26e+00,
-3.494000e-05,3.26e+00,
-3.493000e-05,3.26e+00,
-3.492000e-05,3.26e+00,
-3.491000e-05,3.26e+00,
-3.490000e-05,3.26e+00,
-3.489000e-05,3.26e+00,
-3.488000e-05,3.26e+00,
-3.487000e-05,3.26e+00,
-3.486000e-05,3.26e+00,
-3.485000e-05,3.26e+00,
-3.484000e-05,3.26e+00,
-3.483000e-05,3.26e+00,
-3.482000e-05,3.26e+00,
-3.481000e-05,3.26e+00,
-3.480000e-05,3.26e+00,
-3.479000e-05,3.26e+00,
-3.478000e-05,3.26e+00,
-3.477000e-05,3.26e+00,
-3.476000e-05,3.26e+00,
-3.475000e-05,3.26e+00,
-3.474000e-05,3.26e+00,
-3.473000e-05,3.26e+00,
-3.472000e-05,3.26e+00,
-3.471000e-05,3.26e+00,
-3.470000e-05,3.26e+00,
-3.469000e-05,3.26e+00,
-3.468000e-05,3.26e+00,
-3.467000e-05,3.26e+00,
-3.466000e-05,3.26e+00,
-3.465000e-05,3.26e+00,
-3.464000e-05,3.26e+00,
-3.463000e-05,3.26e+00,
-3.462000e-05,3.26e+00,
-3.461000e-05,3.26e+00,
-3.460000e-05,3.26e+00,
-3.459000e-05,3.26e+00,
-3.458000e-05,3.26e+00,
-3.457000e-05,3.26e+00,
-3.456000e-05,3.26e+00,
-3.455000e-05,3.26e+00,
-3.454000e-05,3.26e+00,
-3.453000e-05,3.26e+00,
-3.452000e-05,3.26e+00,
-3.451000e-05,3.26e+00,
-3.450000e-05,3.26e+00,
-3.449000e-05,3.26e+00,
-3.448000e-05,3.26e+00,
-3.447000e-05,3.26e+00,
-3.446000e-05,3.26e+00,
-3.445000e-05,3.26e+00,
-3.444000e-05,3.26e+00,
-3.443000e-05,3.26e+00,
-3.442000e-05,3.26e+00,
-3.441000e-05,3.26e+00,
-3.440000e-05,3.26e+00,
-3.439000e-05,3.26e+00,
-3.438000e-05,3.26e+00,
-3.437000e-05,3.26e+00,
-3.436000e-05,3.26e+00,
-3.435000e-05,3.26e+00,
-3.434000e-05,3.26e+00,
-3.433000e-05,3.26e+00,
-3.432000e-05,3.26e+00,
-3.431000e-05,3.26e+00,
-3.430000e-05,3.26e+00,
-3.429000e-05,3.26e+00,
-3.428000e-05,3.26e+00,
-3.427000e-05,3.26e+00,
-3.426000e-05,3.26e+00,
-3.425000e-05,3.26e+00,
-3.424000e-05,3.26e+00,
-3.423000e-05,3.26e+00,
-3.422000e-05,3.26e+00,
-3.421000e-05,3.26e+00,
-3.420000e-05,3.26e+00,
-3.419000e-05,3.26e+00,
-3.418000e-05,3.26e+00,
-3.417000e-05,3.26e+00,
-3.416000e-05,3.26e+00,
-3.415000e-05,3.26e+00,
-3.414000e-05,3.26e+00,
-3.413000e-05,3.26e+00,
-3.412000e-05,3.26e+00,
-3.411000e-05,3.26e+00,
-3.410000e-05,3.26e+00,
